adj.P.Val.SCoV.over.Mock	geneSymbol	Log.P.Value.SCoV.over.Mock	logFC.SCoV.over.Mock
0.312743974	USP42	6.489334998	-0.337967694
0.033860446	PBXIP1	19.15241126	1.15334334
0.236432372	MPP5|MPP5	8.060973405	0.537462594
0.393461755	KNOP1	5.253385933	-0.331486383
0.320685105	AS3MT	6.355661471	-0.600845007
0.005026164	SHROOM2	31.15839715	2.764828745
0.446197468	RASA1	4.580825814	0.312877102
0.011793251	ZGPAT	25.63475604	1.701605793
0.043990079	SLC4A1AP	17.61236694	-0.983909627
0.769149711	PLXNB1	1.563833955	0.139224901
0.035198295	HNRNPLL	18.92733642	1.263975208
0.014163061	PARN	24.47674824	1.392575109
0.021478992	GPATCH4	21.88086351	-1.331224259
0.003686408	ATP9A	33.2827983	1.788229492
0.129060996	ATP9B	11.41852883	0.826242643
0.003081884	GOT1	34.43827914	-3.260746402
0.013078108	SLC9A3R1	25.00074297	-1.588970519
0.291920685	ATP6V1C1	6.880640652	-0.432457318
0.42262594	OSBPL9	4.863832341	-0.344166849
0.259301603	OSBPL9	7.544403257	1.233335606
0.029321097	SUPV3L1	20.02523393	-0.929673742
0.52797023	SCRN1	3.66692543	0.2113154
0.027824708	CSNK2A1	20.3180113	-1.153166137
0.2748708	CEP131	7.222142324	-0.574217325
0.766877979	WBP11	1.583148273	0.130218231
0.113904144	KIAA1522	12.13520245	1.00311627
0.124765617	CAMK2D	11.60728918	-0.510004553
0.001730369	CAMK2D	38.55608268	-4.594476218
0.881637844	CAMK2G	0.762980134	-0.111943146
0.008059423	CAMK2B	28.1177944	10.7346269
0.429549572	SFSWAP	4.777324653	0.366570898
0.03744116	ESYT2	18.55701662	1.535749352
0.510507156	ESYT2	3.842105599	0.509217112
0.000335953	MCMBP	50.73387885	-4.480628611
0.006803559	PIK3AP1	29.20733462	-1.320919741
0.087586889	NAPA	13.65924072	-0.640874428
0.823407407	NAPB	1.17601528	0.269529265
0.374419093	TAB1	5.518647455	-0.319903622
0.010689018	STRAP	26.22831274	-1.499667194
0.067330868	SNRNP70	15.15257807	0.657256604
0.109350172	SNRNP70	12.36290182	2.635167603
0.229046595	MED14	8.232318114	-0.405318256
0.539820324	RBBP4	3.537839756	-0.299695983
0.067325253	RBBP7	15.15531902	0.939825471
0.30199237	RBBP4	6.684454797	4.828934713
0.812158685	RBBP7	1.255440477	0.773754576
0.780176003	NBN	1.48824733	0.172784452
0.000410135	EPHA2	49.19117345	-3.616403086
0.052067781	EPHB4	16.61957132	0.868514904
0.00423212	EPHB2	32.32465734	2.144206817
0.368981042	EPHB3	5.599265673	-1.380130057
0.010486805	EPHA7	26.37631559	-2.242427796
0.011547459	EPHA4	25.77182956	-3.579585242
0.113206274	EPHA6	12.16881514	5.883352915
0.111415867	GTF3C5	12.25987579	-0.538135719
0.882734894	DNAJC3	0.755138888	0.102890861
0.509839428	PHB|PHB	3.849226155	-0.409638382
0.537811073	UHRF1BP1	3.566796233	0.22575482
0.189279933	NUB1	9.286975271	-0.546152538
0.029640655	MED24	19.95509762	0.984906239
0.948126292	COG5	0.320515533	0.02794798
0.015954422	PPID	23.71653772	-1.551292843
0.44661583	APPL1	4.575763827	0.279244689
0.171656228	TMOD3	9.819812306	0.473840881
0.002653224	GNE	35.47684695	-2.617399506
0.94658198	ACOT1	0.333478245	0.03180819
0.10225766	ACOT2	12.75445867	-4.096682827
0.196934684	ACOT4	9.070962075	-0.763845263
0.000158155	COL12A1	58.39223105	8.931686994
0.015856728	NOL10	23.76799209	-1.507547396
0.031675641		19.53914305	1.336562766
0.548164386	C2	3.458499737	-0.331508667
0.073632313	GAA	14.64345302	0.706010378
0.878160948	RPS3A	0.784464476	-0.069927907
0.02716543	RPS3A	20.4582315	6.38600452
0.063874483	VPS53	15.46400469	-1.114402598
0.00174166	MICALL1	38.52303544	2.504724473
0.041090431	MICALL2	17.99987841	-0.931053143
0.024346219	MICALL2	21.10815701	-4.42111766
0.016208611	CDC23	23.60882325	-1.740617989
0.001053651	MTM1	41.92162366	-2.535040855
0.577546459	MTMR2	3.174240123	0.728219559
0.00596306	MTMR2	30.04933343	-3.87214887
0.028203124	UTP6	20.2466144	-0.832475035
0.736610097	PACSIN2	1.811020702	-0.119128442
0.040519667	RSL1D1	18.09084219	1.212253352
0.049193805	LAD1	16.96101252	-0.736088622
0.125101792	PICALM	11.58861521	0.652135774
0.041283486	TOR1AIP1	17.96649341	0.797652385
0.056415366	TOR1AIP2	16.17367276	0.876445587
0.007461936	SNTB1	28.61303441	-2.17289702
0.001162159	CAPRIN1	41.1993719	-3.267123117
0.162118964	SRPK2	10.12647721	-0.570584309
0.005265834	SRPK1	30.8740016	-2.642859462
0.034726565	EIF3G	19.00436039	-1.181802006
0.298932799	KPNA4	6.747915096	-0.373741775
0.583030423	KPNA3	3.122529422	-0.2003992
0.113152725	DTX3L	12.1716332	1.000392768
0.670239772	MOGS	2.357956301	-0.157026785
0.832906577	ORC2	1.107913295	-0.103256956
0.059200136	ELMO2	15.90152958	0.786031256
0.06377755	ELMO1	15.47408234	1.267355249
0.04184225	DAB2	17.88515195	1.170453355
0.799720489	FBL	1.344568101	-0.110544964
0.211608501	FBLL1	8.669347362	0.838610211
0.313595665	USP39	6.473720215	-0.327795867
0.040534571	OFD1	18.08440464	0.859783242
0.530229036	RPL7	3.642207323	-0.241997886
0.396268542	MIOS	5.217411864	-0.481074175
0.3736627	PRPF4	5.529496439	0.338237604
0.048079552	RNF214	17.10039089	-0.999917767
0.000853206	PRKCD	43.51346505	3.241620978
0.016621657	PRKCQ	23.45003736	-2.985926381
0.267395979	MRPL37	7.371946444	-0.468492008
0.090792751	MRPL37	13.43546271	-8.42137466
0.019914827	NADK2	22.33543008	-1.331755441
0.332761079	NADK2	6.154545539	-0.83920605
0.087586889	VAC14	13.65852075	-0.631739752
0.918904451	PDE8A	0.512954039	-0.044624295
0.57986584	PDE8A	3.153120617	1.847643952
0.387985633	PDE8B	5.327523751	8.834698806
0.442426752	ZNF451	4.62363907	0.283106608
0.289047218	YTHDF3	6.932479156	-0.403540917
0.305597556	YTHDF2	6.623432373	-0.535189506
0.855885679	YTHDF1	0.937244699	0.071283459
0.126096669	YTHDF3	11.54793491	7.762440473
0.199880272	CASKIN2	8.984380176	0.519952265
0.340003342	CPNE1	6.043007375	-0.699908138
0.150649124	GPCPD1	10.55773834	0.934059029
0.002616417	ATXN10	35.57728528	-3.156348436
0.01372164	CLPB	24.69716173	-1.284889404
0.008244259	RPS4X	27.97504236	-1.361925386
0.573795742	G3BP2	3.209972716	0.220128378
0.006717627	G3BP2	29.28895165	-4.537236243
0.000863397	ABCA1	43.38458464	4.802797246
0.163090496	ABCA2	10.09471717	0.874935982
0.195636067	ARPC2	9.104622403	-0.62137725
0.156626695	LUC7L3	10.32554666	0.498818497
0.304330807	LUC7L3	6.646210527	-2.099983792
0.005873923	ABCC1	30.18298829	2.177255574
0.014110486	EIF2S3	24.50740798	-1.756080834
0.267361969	PRKAA1	7.375676966	0.345120261
0.909574082	PRKAA2	0.574927836	0.055398077
0.018545393	MARK3	22.7715449	-1.579913972
0.733078718	MARK2	1.835071926	-0.373212284
0.674656895	MARK2	2.318278567	0.928649263
0.010258392	MARK4	26.53209665	1.760375345
0.006962501	MARK1	29.07495067	6.901389524
0.007179941	CBS	28.87798673	-1.763593178
0.275917232	PAK4	7.198349087	-0.48912089
0.290012832	PAK4	6.914683088	-2.118541231
0.032855651	PAK5	19.3287703	5.400440338
0.236014486	PAK6	8.071882009	4.162776148
0.002970594	PDCD4	34.70226009	2.382601576
0.010468367	MCCC2	26.38924889	-1.733336003
0.002785025	TLE3	35.11314579	2.222013168
0.034140782	TLE1	19.10478943	2.055990203
0.624955257	TLE3	2.746091916	-1.574116349
0.116473232	TLE4	12.00429075	-1.74223099
0.245644757	TLE3	7.843684557	0.81638142
0.005707837	TLE2	30.36245409	3.205808334
0.128085872	TLE4	11.46534188	1.52859987
0.402732988	CHTF18	5.127289856	0.278838676
0.004245199	APLP2	32.28937909	-3.681078474
0.289167251	MORC3	6.929571797	0.565634228
0.99881433	APEX1	0.007475818	-0.000707936
0.052868928	SENP6	16.53233237	0.85108605
0.046341619	SENP7	17.29671407	-0.973455468
0.003533654	TOM1	33.58052207	2.309348054
0.720831923	ACAD9	1.93206005	0.173230843
0.275402908	SMS	7.21037655	0.411323021
0.016142055	SERBP1	23.64401271	-1.326165812
0.414068043	SERBP1	4.975434687	1.089936409
0.004701875	PUS7L	31.59634299	-2.747094045
0.017906702	NCOA6	22.99693655	1.23189999
0.053341747	NCAPG2	16.48722216	-0.719311666
0.203520087	TMEM131	8.883404653	-0.446674564
0.657900993	PRDX1	2.461039199	0.270044783
0.865860795	PRDX2	0.865882767	0.151058288
0.473939152	PRDX4	4.251445562	0.331296098
0.835635788	CALU	1.09020979	0.066311573
0.022776071	CALU	21.51231937	2.914563456
0.836092378	NOC3L	1.085393444	0.096426291
0.675169672	STXBP3	2.312307178	0.189299422
0.075662692	NAE1	14.47988655	0.778748766
0.23575965	PDIA5	8.078622502	-0.403437447
0.034274633	SERPINB6	19.08346309	-0.792145653
0.220736842	URB2	8.433130833	-0.46638544
0.625061329	VPS4B	2.744221059	0.211423108
0.156309188	VPS4A	10.3382826	0.61084847
0.000641521	FIGNL1	45.6371371	-3.99303616
0.117338315	TRMT1	11.96215006	-0.825477218
0.002585517	TRMT1	35.68811098	15.53354572
0.058402421	SNW1	15.98107947	0.80102377
0.670977291	PLXNA1	2.351512827	0.178092111
0.006427572	PLXNA2	29.57756732	2.09559067
0.012569353	BRIX1	25.24476298	1.41818678
0.241693747	GOPC	7.937947762	0.438980067
0.000422624	PSAT1	48.79845799	-3.249681082
0.425241404	PMPCB	4.831606231	-0.31600471
0.96765135	RNGTT	0.19186668	0.015223583
0.012967475	NOL6	25.04732217	-1.464105436
0.497199827	ITGB5	3.990122689	0.245443432
0.000327199	ITGB7	50.93895405	25.12891554
0.207680396	NDUFS2	8.776069093	-0.481397031
0.04203088	DRG2	17.85865515	-1.762082378
0.035491027	MPHOSPH8	18.86695351	-1.446197709
0.022982423	SUCLG2	21.45196716	-1.025084626
0.883811039	CNOT3	0.745783089	0.049279389
0.02465979	CNOT3	21.0283162	7.537388185
0.093576033	CAP2	13.26779229	-0.800516746
0.003699955	PRKAR1A	33.26079374	-1.817666554
0.940500686	OTUD4	0.378566961	0.029276227
0.719357042	SNX9	1.943193404	0.210877682
0.158962734	FNBP1	10.23843649	-0.718339012
0.197645874	METAP1	9.050999704	-0.479325982
0.000510842	MET	47.45570465	-3.885343852
0.295988845	SHROOM1	6.807382171	-0.451005729
0.22027225	POM121	8.445260918	-0.651141401
0.024668271	POM121C	21.02561328	6.860292363
0.310750762	POM121B	6.530040778	1.653973273
0.009130873	GBA2	27.28478506	-1.396427196
0.330680563	GALE	6.186569714	0.323388728
0.014046961	UTP4	24.53167357	-1.250532806
0.029610437	WRNIP1	19.96066324	-1.156923138
0.010210564	RCOR1	26.56933479	1.318147008
0.071119841	RCOR3	14.8603311	-1.002548799
0.018983612	PPA1	22.61259739	-1.221338822
0.380336368	PPA2	5.438684909	-0.276515429
0.037243557	MAP3K11	18.58936567	1.939989765
0.002132331	PTPN12	36.98632417	2.271902174
0.002891636	NMD3	34.87783184	-1.935439836
0.010703067	POLR3E	26.21599459	-1.819938701
0.054634575	RNMT	16.35297348	0.925042959
0.252762289	CAMSAP1	7.686813611	0.508920792
0.016459611	ZNF687	23.51766659	1.66558467
0.015369467	APOE	23.9683392	-1.376734862
0.006592642	MAT2A	29.41936329	-1.527261122
0.044945175	MAT2A	17.48582294	9.124546945
0.012956302	MAT1A	25.05267104	-3.218865702
0.909790536	LUC7L2	0.572036757	-0.052232644
0.437462345	LUC7L	4.683586766	0.32189636
0.905799883	FMC1	0.602241293	-0.085630741
0.658067331	ATE1	2.45769747	-0.261787004
0.166671557	ATE1	9.979145566	-2.687808241
0.00749794	MVD	28.57955363	-1.4937328
0.044506847	GPS1	17.54590836	-0.966141587
0.994542169	GPS1	0.030862653	0.012361447
0.821800619	PRKACA	1.186588398	0.078423389
0.503046362	PRKACB	3.923312007	0.227454083
0.461343441	PRKACG	4.394879514	1.412100386
0.072392866	DZIP3	14.74634114	0.65241622
0.681996627	CARM1	2.250844325	0.182473328
0.73120798	HADHB	1.850501365	-0.155675705
0.197531018	KIAA0319L	9.055369514	0.392363664
0.450624779	PCBP1	4.523091674	0.323787305
0.668947175	PCBP2	2.369020293	0.377678477
0.575139152	PCBP2	3.197026399	0.561142331
0.396770201	PCBP2	5.210204597	-1.239415675
0.152531818	RFC5	10.48593184	-0.572450337
0.098258192	ARFGAP3	12.97727791	-1.107966847
0.062999406	NMT1	15.54484818	-0.94235573
0.016736177	NMT2	23.39857433	2.339300348
0.0115822	FLOT2	25.74863211	1.385789686
0.073980981	MOSPD2	14.61464061	-0.749531771
0.007209946	PDLIM1	28.84059733	1.818509131
0.064235932	COPS3	15.42906901	-0.688633534
0.200775283	RETSAT	8.957633746	-0.453651589
0.678921312	THUMPD1	2.277244523	0.147533932
0.155600461	CSTF2T	10.36379562	0.497747683
0.29713386	CSTF2	6.783929543	0.654129067
0.109259751	XRCC1	12.36792305	0.731308518
0.008533073	XRCC1	27.72175602	2.732155121
0.021325172	FKBP5	21.92897458	0.986098162
0.551748519	INTS2	3.423143225	0.277028747
0.132930442	ECI2	11.24886924	-0.586852404
0.01860555	AJUBA	22.74489378	1.599748691
0.917179326	UBQLN1	0.526438756	-0.049766411
0.764930098	UBQLN4	1.596565272	-0.117815319
0.890449077	UBQLN1	0.702331167	0.196550868
0.079467365	UBQLN2	14.20723915	0.696499117
0.058285203	UBQLN1	15.99706755	-1.603630147
0.062589628	RFC4	15.58457067	-1.012176383
0.124703522	FASTKD5	11.61015058	-0.582983782
0.000185433	GNL3L	56.77924848	-4.458226861
0.011494841	NEDD1	25.8083334	-1.319281924
0.016621657	TXNDC5	23.44562614	-1.147239904
0.018596883	TTC17	22.75053941	-1.322822647
0.004900573	TTC17	31.32810971	-4.748726369
0.013844584	CMAS	24.6381031	-1.662411685
0.014320748	TBRG4	24.40353386	-1.263436314
0.766877979	ZC3HC1	1.583212657	-0.094043765
0.094107079	PDHA1	13.23399986	-0.745020496
0.384526428	PEPD	5.377729118	-0.52091826
0.080750617	LSM14A	14.11019701	0.734062738
0.04668404	LSM14B	17.25320414	-2.769701412
0.089849677	LSM14B	13.49765447	-2.4064025
0.031174587	ARHGEF12	19.6416017	1.78900624
0.000860603	BRCA2	43.42057847	-3.507056288
0.127840062	KRI1	11.47716022	1.005611994
0.101580806	PSMD13	12.79151954	-0.610158503
0.022450102	ANO6	21.61000905	-1.281334872
0.01963339	STAU2	22.42239593	1.119955346
0.045938957	RACK1	17.34993115	-1.170009636
0.075545893	RACK1	14.4948211	-3.06598551
0.839506945	RACK1	1.059859426	-0.290203261
0.083122579	SERPINB1	13.95636603	0.78649926
0.03828078	SERPINB9	18.4296214	1.19382116
0.018545393	SERPINB8	22.7705914	1.230529254
0.072582486	ARHGEF7	14.72662864	0.657377571
0.904254992	AFTPH	0.613171606	-0.039106589
0.016367664	ERP44	23.54916307	-1.231305712
0.08616206	DHCR24	13.75292968	-0.942622277
0.016544837	GRSF1	23.48522244	-1.295072559
0.007191993	DAG1	28.85605143	-1.288428507
0.839506945	CCDC93	1.060451368	0.077430385
0.267388056	ERCC3	7.373959483	0.505421825
0.041161706	SESTD1	17.98833889	1.100350117
0.099854212	EIF2D	12.88170619	0.65939471
0.532829599	GTF3C2	3.617971783	0.296473191
0.011551611	PXN	25.76664346	1.326701144
0.616899047	ATG16L1	2.817949087	-0.262279751
0.059514189	GRHPR	15.87231219	-0.806948961
0.228703677	GTF2E1	8.240596107	0.582349741
0.936060166	DCAF6	0.405879312	-0.032496838
0.281039743	DCAF6	7.092758651	2.604107297
0.072829014	RRP1B	14.70523279	1.033569241
0.067831505	ACSL5	15.1116935	0.904478881
0.001790995	SORCS2	38.25545229	-2.122569226
0.012740451	MTCL1	25.16433804	-1.606905882
0.000545178	ACAT1	46.93714588	5.3083247
0.045677995	MFN1	17.38349138	-1.110019267
0.039317572	INTS7	18.2693981	-0.787718581
0.123610656		11.66379407	0.515994167
0.841569313	PEX19	1.045057042	-0.090129254
0.06311345	DCAF8L2	15.5334975	2.726385317
0.101387665	AP2M1	12.80087219	-0.587449912
0.841434111	GFM2	1.046527977	-0.081832167
0.00484156	PDLIM7	31.41319871	2.240872338
0.001801248	LLGL1	38.20752207	2.237424805
0.092145666	NUP85	13.35086432	0.707023717
0.383988334	TWF2	5.38586537	-0.406138405
0.023512957	TWF1	21.31202735	0.895437947
0.759876121	TLR9	1.632631919	0.388767726
0.000140942	SQSTM1	63.16094851	-6.334359708
0.003736738	PPAT	33.20570872	-2.417686448
0.087777157	SEC13	13.63871887	-0.990272458
0.184309169	PITPNB	9.433220291	-0.524823778
0.788698097	PITPNA	1.428913305	-0.099436951
0.932482667	SAE1	0.428481697	0.035342626
0.059945387	VDAC2	15.83206206	0.794501847
0.017150736	HEATR6	23.2441111	-1.32607828
0.087702279	ECH1	13.65134682	0.706511779
0.045498744	CCDC47	17.41122991	-0.96353866
0.871249346	TERF2	0.832397061	0.062001492
0.00209615	CDK5RAP1	37.07717592	-3.307477718
0.79460047	STAT2	1.382384645	0.082917061
0.068659723	ADH5	15.04792487	-0.692596778
0.260357613	ILKAP	7.525611989	0.563376356
0.24236947	CLIC1	7.922332138	0.440235259
0.676700071	AIMP1	2.297607676	0.128104601
0.328966594	ZPR1	6.21446195	-0.308947268
0.004194464	VASP	32.43969172	2.340076279
0.603116136	TBCE	2.937610985	-0.280199233
0.058528587	PES1	15.96626601	-1.526434979
0.041587989	UTP15	17.92458256	-0.855041251
0.048602069	FAM114A2	17.03629665	0.845196118
0.788698097	DNAJC1	1.428743653	0.094328696
0.229195808	CSNK2A2	8.228163797	0.598635612
0.093834168	NAP1L1	13.2494422	-0.656276809
0.215992466	NAP1L1	8.557382669	-0.688953074
0.105900776	NAP1L4	12.5581178	-0.719858997
0.373444873	CSK	5.533062567	0.340602905
0.011351989	MATK	25.88814512	6.79442602
0.102310187	KHDRBS1	12.75148202	0.624073843
0.166770031	KHDRBS3	9.972581299	1.037991118
0.000288039	MKLN1	52.5743924	-4.645203613
0.016601531	GMDS	23.46215952	-1.901417014
0.217335721	FKBP10	8.516538289	-0.468432575
0.341269674	RNF31	6.019459207	0.353236824
0.03755151	CDYL	18.53800167	-1.297448727
0.148755588	CDY2A	10.62728533	1.214638201
0.673170067	NANS	2.32964232	0.202804119
0.073112151	SGPL1	14.68200951	0.832951158
0.093995652	PYCR1	13.24067976	-0.763741064
0.456865735	PYCR2	4.446665184	-0.358047141
0.136955766	DNMBP	11.07832472	-0.674522383
0.001917153	DNMBP	37.68128168	7.13014226
0.031056235	NSDHL	19.66590676	-0.869071823
0.686580985	RBBP5	2.212663036	-0.224849035
0.136955766	RBBP5	11.07766298	0.97387434
0.084421344	ARFGAP1	13.86562109	0.791951256
0.10419327	STT3B	12.65291251	-0.934963391
0.861887046	SLC12A7	0.895012801	-0.083830504
0.097484443	SLC12A5	13.01992575	1.632015365
0.017821388	STT3A	23.02736372	-1.207849864
0.213033824	IKBKB	8.633076524	0.432525977
0.035405819	RHOT2	18.88162875	0.853383867
0.70948312	RHOT1	2.015869838	-0.272974131
0.761641995	PROS1	1.619981285	-0.117491764
0.037328696	SUCLA2	18.57528318	-0.902089874
0.271633347	KDM5A	7.289343049	-0.547800875
0.002591106	TUBG1	35.64180384	-2.386919135
0.008476963	RBM33	27.77676102	1.521876639
0.040277914	NELFE	18.12087581	0.816189616
0.331846798	DLAT	6.168620751	-0.401302789
0.203688036	CTNNBL1	8.879212993	0.443975386
0.62680122	COPS2	2.730096695	0.17866224
0.001300406	ZFPM1	40.47095517	2.407534601
0.112377398	CRAT	12.20870459	0.620256269
0.169792201	DNAJC11	9.87424924	-0.614824913
0.012387984	NCDN	25.33177549	-1.770028846
0.009184635	NCDN	27.25314564	-5.025066475
0.159327028	PNP	10.22589538	0.676253204
0.051590972	TRMT6	16.67904962	-0.764169636
0.138051692	MSH3	11.03422377	-0.528493432
0.017946055	ZC3H15	22.97911723	-1.706108928
0.001831343	FGD4	38.07597265	2.551293009
0.426132545	BCKDHA	4.82051189	-0.358060698
0.268870054	AKR1A1	7.345031411	0.476581877
0.944979975	EIF3S3	0.34563416	-0.029230393
0.00327968	CDH2	34.07303441	2.436971079
0.089009635	MRPS9	13.55794351	-0.702092777
0.109161595	ARL8B	12.37401593	0.749548061
0.001334723	ARL8A	40.29199962	3.392462434
0.000327199	ESPL1	51.0147081	-3.719063358
0.002313362	NOP9	36.43096236	-1.977713553
0.155600461	TARDBP	10.36463357	0.624042321
0.058678078	PRDX6	15.95339786	-0.841234878
0.001443718	AMBP	39.76467786	-3.88207574
0.000184748	DNA2	56.96975516	-6.614051642
0.000519392	PRIM1	47.31988253	-2.950876357
0.067330868	RNF123	15.15394047	0.960493472
0.123610656	DNAJA3	11.6641586	-0.579940133
0.023900404	DNAJA3	21.21404198	-1.710426824
0.134941916	PPP1R12C	11.16311447	0.714772711
0.375327993	PPP1R12C	5.507601267	1.360449952
0.074626744	NOC2L	14.56354242	-0.904148167
0.136358557	ARMC6	11.10372642	-0.554606056
0.198246934	SF1	9.035353222	0.62110417
0.114129898	SF1	12.12116257	1.005138459
0.079924946	SPAST	14.17098668	1.208442797
0.022807892	EIF3I	21.50364751	-1.452222379
0.002633541	KIF20A	35.53463588	-3.650277121
0.295815373	RIPK1	6.811576712	0.47822322
0.099987372	RAB1B	12.87441757	0.540207192
0.26649025	RAB1A	7.393968791	-0.910977453
0.990566976	RAB14	0.052403165	0.008757847
0.94658198	RAB3D	0.333189554	0.050361793
0.775137913	RAB6A	1.52575423	-0.17766819
0.007051864	RAB8B	28.99280599	-3.507968076
0.329477952	RAB10	6.205586158	-0.641565885
0.403170052	RAB13	5.120548893	0.403876333
0.022450102	RAB43	21.60953886	-1.629973283
0.823016634	RAB8A	1.178494778	0.125051481
0.057985836	RAB3B	16.02724599	1.138705433
0.0493841	RAB35	16.93759324	1.062631508
0.019615943	RAB12	22.43024193	-1.189749189
0.353121849	RAB4A	5.834363157	0.462272578
0.049116663	RAB4B	16.97441972	0.875368848
0.113377398	RAB3C	12.16008938	-1.211563687
0.001907636	RAB3A	37.74209869	-4.44981115
0.011989423	RAB33B	25.54310282	-1.71395131
0.041208353	RAB6C	17.97840908	6.518464844
0.411515295	RAB6B	5.007785796	1.036299798
0.649678539	RAB37	2.534553546	0.288175549
0.156154397	RAB30	10.34508804	2.007783726
0.01250925	RAB4B	25.27802526	-2.385684992
0.119443778	CLIC4	11.86208652	0.636953917
0.002711777	FBXO38	35.32442849	-3.070598558
0.198722818	DCP1B	9.018798742	0.414569814
0.062515282	EZH2	15.59675128	-1.068518547
0.716793336	EZH1	1.962185367	0.693928384
0.832811963	TAF6	1.110009024	-0.088811126
0.002245327	USH1C	36.62806076	-2.700819448
0.583483181	VPS33A	3.118231778	0.235133142
0.09092987	PSMA1	13.42660194	-0.68764434
0.125464601	JCAD	11.57324642	0.506924227
0.984255133	CC2D1B	0.090268226	0.007579387
0.000246776	CDCA2	54.42768001	-6.517343714
0.15142303	GPT2	10.52556653	0.554384594
0.166671763	KLHL7	9.977299896	-0.664410197
0.973723407	KLHL7	0.150627089	-0.023553563
0.366889258	ERCC2	5.634169497	-0.473529938
0.090599663	PRR12	13.44911149	-0.677075276
0.064979665	TLK2	15.36362059	0.677265346
0.053173557	TLK1	16.50185721	-1.057733277
0.006111887	HNRNPH3	29.90738845	1.881418069
0.028660226	HNRNPH3	20.15833926	-3.179180856
0.815169584	VPS8	1.233692853	0.103424103
